model,source,target,num_experiments,avg_acc,std_acc,avg_conf_score,std_conf_score,avg_time
pale_h1-euclidean,age1,age2,10,0.2565217391304348,0.045392636995263254,0.009622461221327908,0.00024572224340730476,16.833516597747803
