model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.0,20,0.8464935013692495,0.17200776044120353,1.680733859539032,72.6
share-gine2-msgm-ed64-nl3,bn1000,0.05,0.0,20,0.31572511555119437,0.09439954333750215,1.1210169792175293,40.9
share-gine2-msgm-ed64-nl3,bn1000,0.1,0.0,20,0.11138097889097562,0.04075737028620661,1.0003296971321105,34.5
share-gine2-msgm-ed64-nl3,bn1000,0.2,0.0,20,0.03083627453674395,0.013102122335889015,0.932009482383728,30.8
share-gine2-msgm-ed64-nl3,bn1000,0.25,0.0,20,0.01909133112151186,0.008116507737726436,0.82448308467865,22.7
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.0,20,0.8803158887452069,0.07764002587994766,1.8394006967544556,81.85
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.05,20,0.3480631910721095,0.14189458431218546,1.0965060710906982,39.95
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.1,20,0.1796516817939537,0.05263174790492317,0.9421708822250366,30.8
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.2,20,0.03284991068900472,0.015481959550859898,0.8648046135902405,28.35
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.25,20,0.022828183158815553,0.00880194342017322,0.8074599504470825,25.75
