model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.0,20,0.8929380035122939,0.0577027708168988,6.353057086467743,100.15
share-gine2-msgm-ed512-nl3,bn1000,0.05,0.0,20,0.415865178588843,0.11266052173888919,4.691348218917847,70.65
share-gine2-msgm-ed512-nl3,bn1000,0.1,0.0,20,0.22409736169141986,0.06949529920746177,3.5109090328216555,46.7
share-gine2-msgm-ed512-nl3,bn1000,0.2,0.0,20,0.04955554392722863,0.015283003514577667,3.5471338033676147,43.2
share-gine2-msgm-ed512-nl3,bn1000,0.25,0.0,20,0.027523692002178198,0.013027882341076009,3.264632773399353,38.95
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.0,20,0.8984909678084889,0.06502287754216912,6.1745897889137265,98.0
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.05,20,0.5051236094087636,0.1453572619458771,4.055114126205444,58.65
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.1,20,0.23487647646257423,0.09483106176556212,3.5757174372673033,49.95
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.2,20,0.048742303366005914,0.017062520951356512,2.6923731923103333,34.9
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.25,20,0.02439896464867982,0.00786583792030815,2.7158551692962645,34.3
