model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed512-nl2,bn1000,0.0,0.0,20,0.3546051045398067,0.37679451455684076,3.2951910972595213,71.85
share-gine2-msgm-ed512-nl2,bn1000,0.05,0.0,20,0.11516172859635487,0.08153210312413521,2.3739168643951416,44.25
share-gine2-msgm-ed512-nl2,bn1000,0.1,0.0,20,0.03692188516994871,0.03095974931025637,2.286603879928589,44.35
share-gine2-msgm-ed512-nl2,bn1000,0.2,0.0,20,0.007827996964133947,0.00765001417066897,2.1103670477867125,38.6
share-gine2-msgm-ed512-nl2,bn1000,0.25,0.0,20,0.004817132322311025,0.004047866571658434,1.942399513721466,32.75
share-gine2-msgm-ed512-nl2,bn1000,0.0,0.0,20,0.32347399018429357,0.37273908286394675,2.7626892924308777,61.45
share-gine2-msgm-ed512-nl2,bn1000,0.0,0.05,20,0.11687294811539276,0.11357255996461639,2.261051094532013,45.9
share-gine2-msgm-ed512-nl2,bn1000,0.0,0.1,20,0.06920122325462123,0.04142500251488331,2.26688631772995,46.85
share-gine2-msgm-ed512-nl2,bn1000,0.0,0.2,20,0.01070603377897395,0.010368888416093647,1.4076578855514525,20.1
share-gine2-msgm-ed512-nl2,bn1000,0.0,0.25,20,0.00561177014927505,0.005062412046340355,1.8153385996818543,34.75
