model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.0,20,0.80751052730558,0.1905493401917086,1.6072945713996887,66.6
share-gine2-msgm-ed32-nl3,bn1000,0.05,0.0,20,0.2984289126560468,0.12923652270946143,1.1557604551315308,41.45
share-gine2-msgm-ed32-nl3,bn1000,0.1,0.0,20,0.11479162717385796,0.033518240738424,1.1738205075263977,41.05
share-gine2-msgm-ed32-nl3,bn1000,0.2,0.0,20,0.02542381400433173,0.013061426565110395,1.0363557934761047,36.5
share-gine2-msgm-ed32-nl3,bn1000,0.25,0.0,20,0.014479499993578662,0.006345944387664345,0.8325567603111267,24.85
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.0,20,0.8513161883461009,0.18282575651481656,1.7926209807395934,81.25
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.05,20,0.34940288874863373,0.14456609486632127,1.0197564482688903,36.25
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.1,20,0.1459704182569078,0.059484709409952194,1.0471848607063294,34.05
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.2,20,0.040469401996647524,0.014662448482571781,0.9358142018318176,31.15
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.25,20,0.02015938048565722,0.008676021977687324,0.8941824316978455,28.85
