model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.0,20,0.8543967237470461,0.05194927823376398,2.405094027519226,114.75
share-gine2-msgm-ed64-nl3,bn1000,0.05,0.0,20,0.47044090840553965,0.15953459505839343,1.5667636275291443,66.4
share-gine2-msgm-ed64-nl3,bn1000,0.1,0.0,20,0.1662958963284667,0.07605182883496743,1.161504876613617,45.35
share-gine2-msgm-ed64-nl3,bn1000,0.2,0.0,20,0.048398326766758135,0.016929735422861438,1.4496500372886658,55.6
share-gine2-msgm-ed64-nl3,bn1000,0.25,0.0,20,0.028461344919214322,0.010433077840039395,1.6465984582901,66.85
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.0,20,0.9137918628176196,0.06074471531163384,5.706837844848633,307.3
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.05,20,0.4805546020968013,0.20707181059993246,1.5151561856269837,62.55
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.1,20,0.237731894526842,0.11207844228963892,1.0551511764526367,35.35
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.2,20,0.0537543925691356,0.02494104861627358,1.0789591431617738,39.0
share-gine2-msgm-ed64-nl3,bn1000,0.0,0.25,20,0.02438271895253526,0.013022046613632916,0.9415624618530274,30.75
