model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.0,20,0.9613937604692975,0.012553022085524909,5.730362963676453,101.6
share-gine2-msgm-ed256-nl5,bn1000,0.05,0.0,20,0.6062841308342588,0.11875254653594627,3.1909098863601684,46.0
share-gine2-msgm-ed256-nl5,bn1000,0.1,0.0,20,0.24602837852751844,0.08893408378221737,2.9526091814041138,39.2
share-gine2-msgm-ed256-nl5,bn1000,0.2,0.0,20,0.053940675083707146,0.019270759225340175,2.7773287892341614,35.2
share-gine2-msgm-ed256-nl5,bn1000,0.25,0.0,20,0.026825579523840588,0.013582328721921298,2.0858059406280516,23.0
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.0,20,0.961541051271426,0.014115542051708266,6.42829954624176,114.4
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.05,20,0.6625170311886942,0.11556235407200431,3.37346373796463,51.0
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.1,20,0.30272669092393845,0.09323184560717057,2.3193533420562744,30.15
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.2,20,0.07210244589112895,0.025035005890552676,2.4279783606529235,34.65
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.25,20,0.03510880002583906,0.01418503226811116,1.9171768307685852,22.05
