model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed1024-nl2,bn1000,0.0,0.0,20,0.564798323857141,0.3851369304254214,6.626096963882446,69.7
share-gine2-msgm-ed1024-nl2,bn1000,0.05,0.0,20,0.20186401065057602,0.17594195672230198,4.846136295795441,45.25
share-gine2-msgm-ed1024-nl2,bn1000,0.1,0.0,20,0.12028148152133684,0.05546807925246241,4.2543058633804325,38.9
share-gine2-msgm-ed1024-nl2,bn1000,0.2,0.0,20,0.021971560237610512,0.015745350963689644,4.194025611877441,35.2
share-gine2-msgm-ed1024-nl2,bn1000,0.25,0.0,20,0.01653081720945839,0.00856124202027739,3.930023467540741,30.85
share-gine2-msgm-ed1024-nl2,bn1000,0.0,0.0,20,0.3973799538314054,0.3907840160165859,5.316673839092255,52.05
share-gine2-msgm-ed1024-nl2,bn1000,0.0,0.05,20,0.18750026510023257,0.16921914200818264,4.369992017745972,41.1
share-gine2-msgm-ed1024-nl2,bn1000,0.0,0.1,20,0.06937323723557995,0.0677525240581714,4.094692087173462,39.7
share-gine2-msgm-ed1024-nl2,bn1000,0.0,0.2,20,0.0216097554675742,0.017743975637014887,3.725043034553528,32.0
share-gine2-msgm-ed1024-nl2,bn1000,0.0,0.25,20,0.013267910743385888,0.006875060953510066,2.9489935994148255,22.6
