model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed1024-nl3,bn1000,0.0,0.0,20,0.9230579597261585,0.04539932035418475,11.841353034973144,83.6
share-gine2-msgm-ed1024-nl3,bn1000,0.05,0.0,20,0.428685772522895,0.09316265083297823,9.264349508285523,59.55
share-gine2-msgm-ed1024-nl3,bn1000,0.1,0.0,20,0.17671518813597434,0.04399976638798014,8.172207963466644,46.4
share-gine2-msgm-ed1024-nl3,bn1000,0.2,0.0,20,0.04171708463149178,0.01493615885799033,9.192434573173523,46.9
share-gine2-msgm-ed1024-nl3,bn1000,0.25,0.0,20,0.029665320564389502,0.008483884354312899,6.928225159645081,36.0
share-gine2-msgm-ed1024-nl3,bn1000,0.0,0.0,20,0.8936665717718325,0.06374519979988816,15.282168924808502,111.75
share-gine2-msgm-ed1024-nl3,bn1000,0.0,0.05,20,0.4702058460870485,0.11822340302202775,10.362449157238007,70.35
share-gine2-msgm-ed1024-nl3,bn1000,0.0,0.1,20,0.21451849955254026,0.05222821515889862,6.903980994224549,41.7
share-gine2-msgm-ed1024-nl3,bn1000,0.0,0.2,20,0.04355794264797068,0.01498828365991693,5.524849212169647,29.45
share-gine2-msgm-ed1024-nl3,bn1000,0.0,0.25,20,0.020691731897657443,0.011554486935403535,5.619615125656128,31.1
