model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.0,0.0,20,0.9582258460780813,0.016166460416241576,3.970496129989624,91.85
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.05,0.0,20,0.5375264235514182,0.12829272512184284,2.9768601775169374,62.9
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.1,0.0,20,0.20622253426278386,0.08248352811827285,2.4385968327522276,47.05
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.2,0.0,20,0.0527097494497749,0.018738203531523723,2.0711461663246156,35.1
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.25,0.0,20,0.027034400322136415,0.009376177178453233,2.106437075138092,35.55
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.0,0.0,20,0.9546560824097741,0.015158951265040164,4.499916851520538,107.2
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.0,0.05,20,0.5474944331353161,0.11359637425455744,3.0505466222763062,66.8
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.0,0.1,20,0.26636023754005694,0.07263634074759509,2.20816947221756,43.65
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.0,0.2,20,0.0609446531324791,0.016338857972464347,1.8987933158874513,36.2
share-gine2-msgm-ed256-nl4-beta0.001,bn1000,0.0,0.25,20,0.02885603801128996,0.009353375200184973,1.948107075691223,38.2
