model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed512-nl4,bn1000,0.0,0.0,20,0.9556031290106318,0.0159313372333526,8.811943626403808,107.5
share-gine2-msgm-ed512-nl4,bn1000,0.05,0.0,20,0.4860836506449406,0.11623987131605965,5.569855582714081,59.05
share-gine2-msgm-ed512-nl4,bn1000,0.1,0.0,20,0.17925935807023557,0.05244821944678204,5.129922008514404,50.45
share-gine2-msgm-ed512-nl4,bn1000,0.2,0.0,20,0.04575593515464159,0.01516096654719348,3.573567509651184,27.35
share-gine2-msgm-ed512-nl4,bn1000,0.25,0.0,20,0.03328025992249113,0.01051004892441586,3.7101072430610658,28.65
share-gine2-msgm-ed512-nl4,bn1000,0.0,0.0,20,0.952419735720289,0.018683064088512273,9.914319324493409,123.2
share-gine2-msgm-ed512-nl4,bn1000,0.0,0.05,20,0.5964878944713079,0.12219284435694579,6.157409715652466,69.6
share-gine2-msgm-ed512-nl4,bn1000,0.0,0.1,20,0.2721224537126667,0.05472441713521797,4.674473476409912,48.7
share-gine2-msgm-ed512-nl4,bn1000,0.0,0.2,20,0.059538862789339966,0.016488783792068272,4.1400063037872314,44.7
share-gine2-msgm-ed512-nl4,bn1000,0.0,0.25,20,0.03184561216599812,0.010601231068428795,3.6576212286949157,35.9
