model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.0,20,0.8640690621815456,0.10630228938225861,1.8646657586097717,84.2
share-gine2-msgm-ed32-nl3,bn1000,0.05,0.0,20,0.4218100187967354,0.12251726692159369,1.1396692276000977,44.2
share-gine2-msgm-ed32-nl3,bn1000,0.1,0.0,20,0.14719567410065046,0.06042929038406661,1.1609801530838013,39.9
share-gine2-msgm-ed32-nl3,bn1000,0.2,0.0,20,0.033885439596715854,0.014599738866009524,0.8385185837745667,23.55
share-gine2-msgm-ed32-nl3,bn1000,0.25,0.0,20,0.021079691395786433,0.00961518996605254,0.955048942565918,28.45
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.0,20,0.9110874648936352,0.06201798995280033,2.5011147618293763,118.95
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.05,20,0.37082734063488715,0.17992394164065953,1.0548062086105348,37.05
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.1,20,0.2132040259509668,0.08609350630841688,0.9975754022598267,33.2
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.2,20,0.03528882710369404,0.015232609076973503,0.9435371518135071,26.4
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.25,20,0.02117466817793816,0.01033653170509766,0.7804810047149658,22.0
