model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.0,20,0.9607388517225462,0.016754782517382067,5.863884663581848,102.45
share-gine2-msgm-ed256-nl5,bn1000,0.05,0.0,20,0.4211423720678801,0.15340304859722162,3.212702238559723,47.55
share-gine2-msgm-ed256-nl5,bn1000,0.1,0.0,20,0.17238271540558864,0.05120397247370598,3.3243919014930725,47.1
share-gine2-msgm-ed256-nl5,bn1000,0.2,0.0,20,0.046101509561271056,0.019490860379004986,2.222111666202545,24.65
share-gine2-msgm-ed256-nl5,bn1000,0.25,0.0,20,0.02872696110038807,0.01089628246471392,2.500859248638153,31.2
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.0,20,0.9585501143846253,0.01907169951127459,8.924936962127685,123.95
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.05,20,0.64350880522696,0.09770687422720147,4.046843254566193,65.55
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.1,20,0.25060130705704026,0.08855215226962598,3.0247200965881347,46.05
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.2,20,0.052046958074514316,0.013443778406585685,2.4949995279312134,33.8
share-gine2-msgm-ed256-nl5,bn1000,0.0,0.25,20,0.028685827808823828,0.011957914816724983,2.4669996976852415,36.0
