model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.0,20,0.8683841554338951,0.11211650607356399,4.67158739566803,243.15
share-gine2-msgm-ed32-nl3,bn1000,0.05,0.0,20,0.3798786149991678,0.1359046950624595,1.8415696382522584,86.2
share-gine2-msgm-ed32-nl3,bn1000,0.1,0.0,20,0.15005160919444152,0.0682158680085872,1.9850494503974914,91.5
share-gine2-msgm-ed32-nl3,bn1000,0.2,0.0,20,0.03543239917648065,0.023203925071070195,1.5615447521209718,66.7
share-gine2-msgm-ed32-nl3,bn1000,0.25,0.0,20,0.022661428346922065,0.010561025368847921,1.6005949974060059,69.8
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.0,20,0.8806987709453604,0.10043038071742218,5.751690089702606,308.3
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.05,20,0.44054280537665225,0.1712324906623376,2.046206557750702,93.65
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.1,20,0.2105045774987663,0.08513288816225946,1.7694974303245545,82.6
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.2,20,0.04717799913713917,0.022732552741351955,1.4821966648101808,62.3
share-gine2-msgm-ed32-nl3,bn1000,0.0,0.25,20,0.023271505009329507,0.014178209573062784,1.3411744356155395,51.05
