model,data,size,p_add,p_rm,avg_acc,std_acc,avg_conf_score,std_conf_score,avg_time,avg_best_epoch
isorank,ad1,10,0.0,0.0,0.9803324099722992,0.004191896385158323,3.4111496184987663e-10,0.0,0.43031601905822753,-1.0
isorank,ad1,10,0.05,0.0,0.013157894736842105,0.0042124394254142794,2.408325837351002e-10,9.225850364869903e-11,0.3675116300582886,-1.0
isorank,ad1,10,0.1,0.0,0.007479224376731303,0.003975817200666849,2.1920153280583822e-10,1.352315063389403e-10,0.31095547676086427,-1.0
isorank,ad1,10,0.2,0.0,0.0055401662049861505,0.0016388032640165138,1.85825698854125e-10,1.4909075583005424e-10,0.291289758682251,-1.0
isorank,ad1,10,0.25,0.0,0.007340720221606649,0.0027735435449447073,3.32312827760523e-10,1.683698664952427e-10,0.2657040596008301,-1.0
isorank,ad1,10,0.0,0.0,0.9801939058171746,0.004957210572901207,3.4111496184987663e-10,0.0,0.42794725894927976,-1.0
isorank,ad1,10,0.0,0.05,0.009556786703601109,0.0024346808630535937,2.2480289086269963e-10,1.314880897950492e-10,0.479392409324646,-1.0
isorank,ad1,10,0.0,0.1,0.009695290858725763,0.003818296053210588,2.366509247249087e-10,2.1650614308074284e-10,0.4528670310974121,-1.0
isorank,ad1,10,0.0,0.2,0.008310249307479225,0.0032776065280330285,2.4423986144710804e-10,1.617301536418567e-10,0.6357206583023072,-1.0
isorank,ad1,10,0.0,0.25,0.00664819944598338,0.0040522822266836,2.3219823226035303e-10,1.1415836147525167e-10,0.7383317470550537,-1.0
