model,data,size,p_add,p_rm,avg_acc,std_acc,avg_conf_score,std_conf_score,avg_time,avg_best_epoch
ione,edi3,10,0.0,0.0,0.6702127659574468,0.09286448018210722,0.23850271140450036,0.012668045547326133,2.125232696533203,-1.0
ione,edi3,10,0.05,0.0,0.6595744680851064,0.08510638297872339,0.24280190823663927,0.04427080083093117,2.1845211505889894,-1.0
ione,edi3,10,0.1,0.0,0.6297872340425531,0.09086875108111755,0.23564744018788994,0.014184004396464367,2.4047173738479612,-1.0
ione,edi3,10,0.2,0.0,0.5829787234042553,0.06874678477192984,0.24907238646570978,0.02566074784281456,2.3336259603500364,-1.0
ione,edi3,10,0.25,0.0,0.5680851063829786,0.0773309865761117,0.23994131283513428,0.027139634950092566,2.4401433944702147,-1.0
ione,edi3,10,0.0,0.0,0.6595744680851063,0.05548257366129914,0.23460031814616303,0.025464367901008998,2.1657035112380982,-1.0
ione,edi3,10,0.0,0.05,0.6744680851063829,0.0686479395953263,0.23263227276760956,0.026538745216686588,2.082195544242859,-1.0
ione,edi3,10,0.0,0.1,0.6361702127659574,0.06414814226247377,0.21972810721089098,0.021168531829603744,2.178738069534302,-1.0
ione,edi3,10,0.0,0.2,0.5659574468085106,0.1077360757546567,0.22630147307083526,0.03065264432490309,2.21723051071167,-1.0
ione,edi3,10,0.0,0.25,0.4893617021276596,0.07492262494322982,0.22792798908876963,0.014223549885300111,2.244319748878479,-1.0
