model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
pale-mlp0-sc_lr0.01,edi3,0.0,0,3,0.9858156028368795,0.02005976684217154,13.555542389551798,-1.0
pale-mlp0-sc_lr0.01,edi3,0.05,0,3,0.9645390070921986,0.02653657721116269,13.991427580515543,-1.0
pale-mlp0-sc_lr0.01,edi3,0.1,0,3,0.8794326241134751,0.053073154422325436,14.522542953491211,-1.0
pale-mlp0-sc_lr0.01,edi3,0.2,0,3,0.7659574468085107,0.052116803037939946,15.636098782221476,-1.0
pale-mlp0-sc_lr0.01,edi3,0.25,0,3,0.6595744680851063,0.05211680303793999,19.84658447901408,-1.0
pale-mlp0-sc_lr0.01,edi3,0,0.0,3,1.0,0.0,17.52387611071269,-1.0
pale-mlp0-sc_lr0.01,edi3,0,0.05,3,0.9716312056737589,0.020059766842171537,15.231412251790365,-1.0
pale-mlp0-sc_lr0.01,edi3,0,0.1,3,0.9432624113475178,0.02005976684217159,16.894321997960407,-1.0
pale-mlp0-sc_lr0.01,edi3,0,0.2,3,0.8297872340425533,0.052116803037939946,15.431818644205729,-1.0
pale-mlp0-sc_lr0.01,edi3,0,0.25,3,0.7021276595744682,0.12160587375519326,14.759310404459635,-1.0
