model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
pale-mlp1-sc_lr0.001,edi3,0.0,0,3,0.9858156028368795,0.02005976684217154,13.354122400283813,-1.0
pale-mlp1-sc_lr0.001,edi3,0.05,0,3,0.9219858156028368,0.010029883421085795,13.172321716944376,-1.0
pale-mlp1-sc_lr0.001,edi3,0.1,0,3,0.8510638297872339,0.04596269998870824,12.926684617996216,-1.0
pale-mlp1-sc_lr0.001,edi3,0.2,0,3,0.7092198581560284,0.02653657721116269,11.342754125595093,-1.0
pale-mlp1-sc_lr0.001,edi3,0.25,0,3,0.673758865248227,0.03616325896165097,13.590661923090616,-1.0
pale-mlp1-sc_lr0.001,edi3,0,0.0,3,0.9858156028368795,0.02005976684217154,11.157979726791382,-1.0
pale-mlp1-sc_lr0.001,edi3,0,0.05,3,0.8936170212765958,0.04596269998870824,11.152995904286703,-1.0
pale-mlp1-sc_lr0.001,edi3,0,0.1,3,0.900709219858156,0.04371924824800695,11.174897829691568,-1.0
pale-mlp1-sc_lr0.001,edi3,0,0.2,3,0.7304964539007092,0.1557056624120578,11.213160117467245,-1.0
pale-mlp1-sc_lr0.001,edi3,0,0.25,3,0.6879432624113475,0.053073154422325394,11.09075927734375,-1.0
