model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.0,20,0.4690906487946675,0.38867415771635466,7.066432130336762,378.5
share-gine2-msgm-ed32-nl2,bn1000,0.05,0.0,20,0.21363646688213528,0.1877410317940798,3.475765752792358,199.0
share-gine2-msgm-ed32-nl2,bn1000,0.1,0.0,20,0.11423016806057666,0.0832307782486977,2.8107046604156496,162.4
share-gine2-msgm-ed32-nl2,bn1000,0.2,0.0,20,0.028596898490614874,0.022899013865433422,2.3365865349769592,132.4
share-gine2-msgm-ed32-nl2,bn1000,0.25,0.0,20,0.02174852447020067,0.014236653382204822,2.464374613761902,132.25
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.0,20,0.36288039285212265,0.38963717551906313,4.542871260643006,272.45
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.05,20,0.27237413924092263,0.20921115216780276,4.229766440391541,249.15
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.1,20,0.08011110153782475,0.08086429722220755,2.1801365971565247,115.4
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.2,20,0.016466039235026576,0.01971039390267966,1.364553964138031,62.8
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.25,20,0.010735241763565568,0.010895349665425097,1.1985586285591125,54.2
