model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed32-nl5,bn1000,0.0,0.0,20,0.9379371891557655,0.07005462938869811,1.9475832104682922,67.7
share-gine2-msgm-ed32-nl5,bn1000,0.05,0.0,20,0.3504384472809555,0.07582651654518757,1.2090017080307007,33.45
share-gine2-msgm-ed32-nl5,bn1000,0.1,0.0,20,0.1313934136211526,0.029193222505950592,1.1769425749778748,31.05
share-gine2-msgm-ed32-nl5,bn1000,0.2,0.0,20,0.02827421758280535,0.011139646567549028,1.0044689893722534,22.7
share-gine2-msgm-ed32-nl5,bn1000,0.25,0.0,20,0.01687917436786445,0.006712195084057903,1.0180566310882568,24.15
share-gine2-msgm-ed32-nl5,bn1000,0.0,0.0,20,0.9562879517284741,0.01996377654084053,2.359864020347595,87.15
share-gine2-msgm-ed32-nl5,bn1000,0.0,0.05,20,0.45844008525770796,0.11119992388626006,1.223136305809021,33.55
share-gine2-msgm-ed32-nl5,bn1000,0.0,0.1,20,0.20777134433985306,0.04361352582915081,1.3976091384887694,40.75
share-gine2-msgm-ed32-nl5,bn1000,0.0,0.2,20,0.040026937938746496,0.017847976875413337,0.8848210096359252,18.35
share-gine2-msgm-ed32-nl5,bn1000,0.0,0.25,20,0.023367130490389153,0.010340516938210129,0.9640441536903381,22.35
