model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.0,20,0.7383920503926478,0.25783062595017026,5.357772779464722,80.85
share-gine2-msgm-ed512-nl3,bn1000,0.05,0.0,20,0.16675493959958224,0.054821096137283025,3.778699207305908,51.55
share-gine2-msgm-ed512-nl3,bn1000,0.1,0.0,20,0.05130873107095467,0.03067412359758844,2.9091428875923158,32.95
share-gine2-msgm-ed512-nl3,bn1000,0.2,0.0,20,0.009430824516328592,0.0066701574791555975,3.6053048968315125,43.8
share-gine2-msgm-ed512-nl3,bn1000,0.25,0.0,20,0.0061503686710742324,0.003500669658556155,3.0229981899261475,34.15
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.0,20,0.6335212007245443,0.2926173919931744,5.347965466976166,80.8
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.05,20,0.22755211057096103,0.08915305165933046,2.622375762462616,29.6
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.1,20,0.09930237712840417,0.026777228625336182,2.5300200939178468,29.0
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.2,20,0.0272484041462413,0.010495955705056641,2.2037378668785097,22.95
share-gine2-msgm-ed512-nl3,bn1000,0.0,0.25,20,0.013596954537175665,0.007004471543804478,2.756355082988739,35.45
