model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed64-nl4,bn1000,0.0,0.0,20,0.9462723430815597,0.025459809939228067,1.9330896258354187,77.85
share-gine2-msgm-ed64-nl4,bn1000,0.05,0.0,20,0.24533226274794234,0.12160005464267772,1.2621864795684814,41.25
share-gine2-msgm-ed64-nl4,bn1000,0.1,0.0,20,0.10136943482071618,0.03180259944644743,1.1535027980804444,33.55
share-gine2-msgm-ed64-nl4,bn1000,0.2,0.0,20,0.02203486747022062,0.00954883643446086,1.1254318237304688,34.05
share-gine2-msgm-ed64-nl4,bn1000,0.25,0.0,20,0.01356439288651926,0.006398698072670485,1.0230708122253418,26.75
share-gine2-msgm-ed64-nl4,bn1000,0.0,0.0,20,0.92753525773043,0.07318474817650411,1.9588895916938782,79.75
share-gine2-msgm-ed64-nl4,bn1000,0.0,0.05,20,0.39694896470632773,0.11684166910997,1.9595403671264648,43.05
share-gine2-msgm-ed64-nl4,bn1000,0.0,0.1,20,0.17740141021634007,0.043117343514030466,1.5263354539871217,29.25
share-gine2-msgm-ed64-nl4,bn1000,0.0,0.2,20,0.04075291436511464,0.013242644913531743,1.1146835565567017,29.9
share-gine2-msgm-ed64-nl4,bn1000,0.0,0.25,20,0.022834962270576208,0.011694326586314151,0.9544538974761962,24.95
