model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed256-nl3,bn1000,0.0,0.0,20,0.8196548195206264,0.15705984618340602,3.4049829721450804,72.4
share-gine2-msgm-ed256-nl3,bn1000,0.05,0.0,20,0.24534903408076064,0.07187500352398475,2.529009187221527,46.8
share-gine2-msgm-ed256-nl3,bn1000,0.1,0.0,20,0.08185128792114307,0.026805596249037753,1.6903508067131043,32.6
share-gine2-msgm-ed256-nl3,bn1000,0.2,0.0,20,0.01938330163660121,0.006628996310722705,1.6620865345001221,31.95
share-gine2-msgm-ed256-nl3,bn1000,0.25,0.0,20,0.012806259745896423,0.0058241349820228015,1.4646946787834167,24.95
share-gine2-msgm-ed256-nl3,bn1000,0.0,0.0,20,0.8116327958884497,0.1954194190084233,2.865159499645233,73.05
share-gine2-msgm-ed256-nl3,bn1000,0.0,0.05,20,0.3379629500767022,0.0808057049288725,2.044916296005249,45.3
share-gine2-msgm-ed256-nl3,bn1000,0.0,0.1,20,0.14327952755407458,0.02976580197914523,1.6116260647773744,31.85
share-gine2-msgm-ed256-nl3,bn1000,0.0,0.2,20,0.03199584245010711,0.012611735199247489,1.662233579158783,35.35
share-gine2-msgm-ed256-nl3,bn1000,0.0,0.25,20,0.018950810783960395,0.0071344190437324095,1.3768021941184998,27.6
