model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.0,20,0.43990758926960094,0.3997614520585109,1.3997883439064025,68.05
share-gine2-msgm-ed32-nl2,bn1000,0.05,0.0,20,0.26824782049337054,0.19965144917613178,1.0206736087799073,43.95
share-gine2-msgm-ed32-nl2,bn1000,0.1,0.0,20,0.10600865041835232,0.08548737888835269,0.9226536154747009,37.35
share-gine2-msgm-ed32-nl2,bn1000,0.2,0.0,20,0.03746418272472694,0.019619486469266298,1.0508493661880494,47.05
share-gine2-msgm-ed32-nl2,bn1000,0.25,0.0,20,0.014111625541141556,0.008954395867343281,0.7870137691497803,29.15
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.0,20,0.2817525981744386,0.36465481567082586,1.1898356318473815,57.6
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.05,20,0.2009213177465606,0.20471714619218875,0.953513252735138,44.15
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.1,20,0.07582851953426015,0.0829948650932612,0.9961591601371765,39.1
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.2,20,0.016950022545129416,0.01712253899931312,1.275751495361328,32.2
share-gine2-msgm-ed32-nl2,bn1000,0.0,0.25,20,0.012355531422440256,0.010537250434258759,1.1293773174285888,27.85
