model,data,size,train_ratio,p_add,p_rm,avg_acc,std_acc,avg_conf_score,std_conf_score,avg_time,avg_best_epoch
shelley_degree-gine2-sigma,ad1,10,0.1,0.05,0.0,0.0017241379310344827,0.0013713705327167542,0.0,0.0,0.2449941635131836,-1.0
shelley_degree-gine2-sigma,ad1,10,0.2,0.05,0.0,0.0008310249307479225,0.0012694115498492631,0.0,0.0,0.07006943225860596,-1.0
shelley_degree-gine2-sigma,ad1,10,0.3,0.05,0.0,0.0007911392405063292,0.0010614246728638242,0.0,0.0,0.04961385726928711,-1.0
shelley_degree-gine2-sigma,ad1,10,0.4,0.05,0.0,0.001107011070110701,0.0012238467861090036,0.0,0.0,0.05512709617614746,-1.0
shelley_degree-gine2-sigma,ad1,10,0.5,0.05,0.0,0.0017738359201773836,0.001932992879618924,0.0,0.0,0.07892069816589356,-1.0
shelley_degree-gine2-sigma,ad1,10,0.6,0.05,0.0,0.00110803324099723,0.001357058029242758,0.0,0.0,0.06617512702941894,-1.0
shelley_degree-gine2-sigma,ad1,10,0.7,0.05,0.0,0.00036900369003690036,0.001107011070110701,0.0,0.0,0.06175243854522705,-1.0
shelley_degree-gine2-sigma,ad1,10,0.8,0.05,0.0,0.0016574585635359116,0.002531809776218696,0.0,0.0,0.07513716220855712,-1.0
shelley_degree-gine2-sigma,ad1,10,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.08427567481994629,-1.0
