model,data,size,train_ratio,p_add,p_rm,avg_acc,std_acc,avg_conf_score,std_conf_score,avg_time,avg_best_epoch
shelley_share-gine2-sgm,edi3,10,0.1,0.05,0.0,0.37735849056603776,0.18754375305342152,0.0017013429342929661,0.0013703518274420473,1.0321053504943847,0.0
shelley_share-gine2-sgm,edi3,10,0.2,0.05,0.0,0.474468085106383,0.13888582059887308,0.0019425008542321878,0.0016037844507050157,0.8595266342163086,0.0
shelley_share-gine2-sgm,edi3,10,0.3,0.05,0.0,0.5707317073170731,0.11346052048402934,0.0016630900991630965,0.0016905350945117825,1.0437913894653321,0.0
shelley_share-gine2-sgm,edi3,10,0.4,0.05,0.0,0.5057142857142858,0.17145237929917137,0.0011353437371295074,0.001747536085376192,0.857318925857544,0.0
shelley_share-gine2-sgm,edi3,10,0.5,0.05,0.0,0.47241379310344833,0.21592375454418303,0.0017266510054469108,0.0017176571212549376,1.0234495401382446,0.0
shelley_share-gine2-sgm,edi3,10,0.6,0.05,0.0,0.4291666666666666,0.12781551375148306,0.0028298314532329296,0.0018704283701802282,1.1141013383865357,0.0
shelley_share-gine2-sgm,edi3,10,0.7,0.05,0.0,0.6833333333333333,0.23445497606676882,0.0021355900206956368,0.002128669363977267,1.162679100036621,0.0
shelley_share-gine2-sgm,edi3,10,0.8,0.05,0.0,0.4583333333333333,0.08539125638299667,0.0023738144126174776,0.002380918993324982,1.0673002004623413,0.0
shelley_share-gine2-sgm,edi3,10,0.9,0.05,0.0,0.4833333333333333,0.2833333333333333,0.002389649032004949,0.0019812672449501926,0.8803024530410767,0.0
shelley_share-gine2-sgm,edi3,10,0.1,0.0,0.05,0.4962264150943397,0.24702573937372668,0.0011210989431831343,0.001402753672223905,0.8788839101791381,0.0
shelley_share-gine2-sgm,edi3,10,0.2,0.0,0.05,0.5595744680851065,0.10294442896513144,0.00041245218559071933,0.0011655487553916132,0.8748595714569092,0.0
shelley_share-gine2-sgm,edi3,10,0.3,0.0,0.05,0.548780487804878,0.22413824662258822,0.0017677517928953827,0.001838800125321634,0.8819501399993896,0.0
shelley_share-gine2-sgm,edi3,10,0.4,0.0,0.05,0.4228571428571429,0.20674345731572052,0.0027024812643127193,0.001804644622210069,0.8844214916229248,0.0
shelley_share-gine2-sgm,edi3,10,0.5,0.0,0.05,0.5275862068965517,0.11441834498646247,0.0018690557540233794,0.0020245015870143947,0.9409269332885742,0.0
shelley_share-gine2-sgm,edi3,10,0.6,0.0,0.05,0.5666666666666667,0.18929694486000911,0.0026640096711444444,0.0023836619352690653,0.9546828508377075,0.0
shelley_share-gine2-sgm,edi3,10,0.7,0.0,0.05,0.45555555555555555,0.22194427061597977,0.0027184337152746214,0.001973430184619186,0.9134487390518189,0.0
shelley_share-gine2-sgm,edi3,10,0.8,0.0,0.05,0.55,0.09279607271383368,0.0030280102397604236,0.0016081410597713931,0.9803019523620605,0.0
shelley_share-gine2-sgm,edi3,10,0.9,0.0,0.05,0.55,0.24776781245530843,0.0021835262277002995,0.0022139712318881414,0.9022673606872559,0.0
