model,data,p_add,p_rm,dataset_size,avg_acc,std_dev,avg_time,avg_best_epoch
pale-mlp1-de_lr0.001,edi3,0.0,0,3,0.17021276595744683,0.04596269998870823,14.498073975245157,-1.0
pale-mlp1-de_lr0.001,edi3,0.05,0,3,0.12056737588652482,0.07833589373891674,13.447102387746176,-1.0
pale-mlp1-de_lr0.001,edi3,0.1,0,3,0.1276595744680851,0.07960973163348811,12.973995923995972,-1.0
pale-mlp1-de_lr0.001,edi3,0.2,0,3,0.10638297872340426,0.05211680303793996,13.781086285909018,-1.0
pale-mlp1-de_lr0.001,edi3,0.25,0,3,0.14184397163120568,0.0265365772111627,16.700334866841633,-1.0
pale-mlp1-de_lr0.001,edi3,0,0.0,3,0.1702127659574468,0.10848977688495288,13.000070492426554,-1.0
pale-mlp1-de_lr0.001,edi3,0,0.05,3,0.13475177304964536,0.010029883421085782,12.774099667867025,-1.0
pale-mlp1-de_lr0.001,edi3,0,0.1,3,0.14893617021276595,0.0796097316334881,13.65749971071879,-1.0
pale-mlp1-de_lr0.001,edi3,0,0.2,3,0.1276595744680851,0.04596269998870823,12.389208714167276,-1.0
pale-mlp1-de_lr0.001,edi3,0,0.25,3,0.07801418439716312,0.020059766842171565,12.189853032430014,-1.0
