model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gine_mlp,edi3,0.0,0.0,10,0.036170212765957444,0.023404255319148935,0.4280515670776367
ar_gine_mlp,edi3,0.0,0.05,10,0.03191489361702128,0.03046344907080075,0.4351414918899536
ar_gine_mlp,edi3,0.0,0.1,10,0.019148936170212766,0.020072300280971494,0.4144883394241333
ar_gine_mlp,edi3,0.0,0.2,10,0.036170212765957444,0.023404255319148932,0.5362914323806762
ar_gine_mlp,edi3,0.0,0.25,10,0.0276595744680851,0.019148936170212766,0.4930530786514282
ar_gine_mlp,edi3,0.05,0.0,10,0.05106382978723404,0.0332351050038581,0.42408702373504636
ar_gine_mlp,edi3,0.05,0.05,10,0.027659574468085108,0.03303015892821282,0.4231072664260864
ar_gine_mlp,edi3,0.05,0.1,10,0.0276595744680851,0.019148936170212766,0.4255648136138916
ar_gine_mlp,edi3,0.05,0.2,10,0.023404255319148935,0.022213418104065,0.5845447301864624
ar_gine_mlp,edi3,0.05,0.25,10,0.038297872340425525,0.02291559492397661,0.5349298238754272
ar_gine_mlp,edi3,0.1,0.0,10,0.04680851063829787,0.03127008182276397,0.4175960779190063
ar_gine_mlp,edi3,0.1,0.05,10,0.02553191489361702,0.018548506142726268,0.4427812576293945
ar_gine_mlp,edi3,0.1,0.1,10,0.027659574468085108,0.023404255319148935,0.4253017663955688
ar_gine_mlp,edi3,0.1,0.2,10,0.0276595744680851,0.023404255319148932,0.5225978136062622
ar_gine_mlp,edi3,0.1,0.25,10,0.023404255319148935,0.020072300280971494,0.41986105442047117
ar_gine_mlp,edi3,0.2,0.0,10,0.023404255319148935,0.020072300280971497,0.4507544994354248
ar_gine_mlp,edi3,0.2,0.05,10,0.0276595744680851,0.023404255319148935,0.41939218044281007
ar_gine_mlp,edi3,0.2,0.1,10,0.03191489361702128,0.021802022906297017,0.450048041343689
ar_gine_mlp,edi3,0.2,0.2,10,0.02127659574468085,0.016480780196627305,0.4362708330154419
ar_gine_mlp,edi3,0.2,0.25,10,0.010638297872340425,0.019616052036793376,0.49150996208190917
ar_gine_mlp,edi3,0.25,0.0,10,0.03829787234042553,0.029787234042553193,0.49848530292510984
ar_gine_mlp,edi3,0.25,0.05,10,0.02127659574468085,0.019030365765955654,0.4430620431900024
ar_gine_mlp,edi3,0.25,0.1,10,0.027659574468085108,0.028624732015050447,0.41370038986206054
ar_gine_mlp,edi3,0.25,0.2,10,0.023404255319148935,0.024165567428937332,0.4085331916809082
ar_gine_mlp,edi3,0.25,0.25,10,0.0276595744680851,0.023404255319148932,0.4324613571166992
