model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gine_linear,edi3,0.0,0.0,10,0.07234042553191489,0.05482595202861755,0.17365078926086425
ar_gine_linear,edi3,0.0,0.05,10,0.04468085106382979,0.036170212765957444,0.18156306743621825
ar_gine_linear,edi3,0.0,0.1,10,0.05744680851063829,0.04042553191489361,0.17875077724456787
ar_gine_linear,edi3,0.0,0.2,10,0.0553191489361702,0.03585595648160153,0.17649950981140136
ar_gine_linear,edi3,0.0,0.25,10,0.03404255319148936,0.04059315750710407,0.1938230276107788
ar_gine_linear,edi3,0.05,0.0,10,0.05106382978723404,0.02724733718056531,0.1741865634918213
ar_gine_linear,edi3,0.05,0.05,10,0.036170212765957444,0.028624732015050443,0.17442474365234376
ar_gine_linear,edi3,0.05,0.1,10,0.06170212765957447,0.0460774634632079,0.17767436504364015
ar_gine_linear,edi3,0.05,0.2,10,0.04042553191489361,0.032197331809407564,0.18086860179901124
ar_gine_linear,edi3,0.05,0.25,10,0.038297872340425525,0.026574459567652756,0.20227108001708985
ar_gine_linear,edi3,0.1,0.0,10,0.05106382978723404,0.028860978651596883,0.20227766036987305
ar_gine_linear,edi3,0.1,0.05,10,0.03191489361702127,0.023787957207444567,0.1947035789489746
ar_gine_linear,edi3,0.1,0.1,10,0.02553191489361702,0.026574459567652756,0.1885833740234375
ar_gine_linear,edi3,0.1,0.2,10,0.04042553191489361,0.029250483159292594,0.17320375442504882
ar_gine_linear,edi3,0.1,0.25,10,0.05319148936170213,0.02893929895475626,0.19928522109985353
ar_gine_linear,edi3,0.2,0.0,10,0.040425531914893606,0.014893617021276595,0.17613165378570556
ar_gine_linear,edi3,0.2,0.05,10,0.03404255319148936,0.03038905714273553,0.2016732931137085
ar_gine_linear,edi3,0.2,0.1,10,0.055319148936170216,0.035855956481601524,0.18978960514068605
ar_gine_linear,edi3,0.2,0.2,10,0.02553191489361702,0.02291559492397661,0.17441880702972412
ar_gine_linear,edi3,0.2,0.25,10,0.034042553191489355,0.019500322106195064,0.19045395851135255
ar_gine_linear,edi3,0.25,0.0,10,0.038297872340425525,0.03534733558688542,0.18198823928833008
ar_gine_linear,edi3,0.25,0.05,10,0.023404255319148935,0.014893617021276595,0.20946929454803467
ar_gine_linear,edi3,0.25,0.1,10,0.04042553191489362,0.037400842194142435,0.17762861251831055
ar_gine_linear,edi3,0.25,0.2,10,0.036170212765957444,0.02526455763199557,0.17191779613494873
ar_gine_linear,edi3,0.25,0.25,10,0.042553191489361694,0.02127659574468085,0.1659773588180542
