model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gine_mlp,edi3,0.0,0.0,10,0.08085106382978723,0.07171191296320305,0.4638665199279785
ar_gine_mlp,edi3,0.0,0.05,10,0.06595744680851064,0.07398016447112217,0.4964475631713867
ar_gine_mlp,edi3,0.0,0.1,10,0.06595744680851064,0.04196400621982131,0.6394455432891846
ar_gine_mlp,edi3,0.0,0.2,10,0.034042553191489355,0.023692614309914983,0.5930198907852173
ar_gine_mlp,edi3,0.0,0.25,10,0.05106382978723404,0.03829787234042553,0.6236557483673095
ar_gine_mlp,edi3,0.05,0.0,10,0.0851063829787234,0.04563321402027067,0.5280407428741455
ar_gine_mlp,edi3,0.05,0.05,10,0.048936170212765945,0.04948809936005535,0.40564029216766356
ar_gine_mlp,edi3,0.05,0.1,10,0.05744680851063829,0.052160215626090474,0.5260361194610595
ar_gine_mlp,edi3,0.05,0.2,10,0.038297872340425525,0.02822659396047149,1.0339604139328002
ar_gine_mlp,edi3,0.05,0.25,10,0.0276595744680851,0.019148936170212766,0.6109991550445557
ar_gine_mlp,edi3,0.1,0.0,10,0.0425531914893617,0.04563321402027067,0.5799639225006104
ar_gine_mlp,edi3,0.1,0.05,10,0.07659574468085106,0.04381119208930639,0.7886555433273316
ar_gine_mlp,edi3,0.1,0.1,10,0.04468085106382978,0.038592249249397984,0.5425146818161011
ar_gine_mlp,edi3,0.1,0.2,10,0.05106382978723404,0.04059315750710407,0.43730204105377196
ar_gine_mlp,edi3,0.1,0.25,10,0.031914893617021274,0.02893929895475626,0.7551589488983155
ar_gine_mlp,edi3,0.2,0.0,10,0.03404255319148936,0.019500322106195064,0.4494147777557373
ar_gine_mlp,edi3,0.2,0.05,10,0.04680851063829787,0.012765957446808508,0.3449233531951904
ar_gine_mlp,edi3,0.2,0.1,10,0.040425531914893606,0.04302925194926954,0.42720046043396
ar_gine_mlp,edi3,0.2,0.2,10,0.02978723404255319,0.027247337180565313,0.6609230995178222
ar_gine_mlp,edi3,0.2,0.25,10,0.03191489361702128,0.03046344907080075,0.9015954256057739
ar_gine_mlp,edi3,0.25,0.0,10,0.02553191489361702,0.024812561254660852,0.40992767810821534
ar_gine_mlp,edi3,0.25,0.05,10,0.04468085106382978,0.03357390178310532,0.4997286558151245
ar_gine_mlp,edi3,0.25,0.1,10,0.04042553191489362,0.022213418104065,0.3434207677841187
ar_gine_mlp,edi3,0.25,0.2,10,0.03404255319148936,0.023692614309914983,0.4426353216171265
ar_gine_mlp,edi3,0.25,0.25,10,0.04680851063829787,0.043395910753981144,0.7412789583206176
