model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_mlp,edi3,0.0,0.0,10,0.002127659574468085,0.006382978723404255,14.70684494972229
ar_gcn_mlp,edi3,0.0,0.05,10,0.006382978723404255,0.009750161053097532,14.672013211250306
ar_gcn_mlp,edi3,0.0,0.1,10,0.01702127659574468,0.02291559492397661,14.528751754760743
ar_gcn_mlp,edi3,0.0,0.2,10,0.019148936170212766,0.014893617021276595,13.856426072120666
ar_gcn_mlp,edi3,0.0,0.25,10,0.019148936170212766,0.022213418104065,13.270188283920287
ar_gcn_mlp,edi3,0.05,0.0,10,0.006382978723404255,0.013623668590282656,14.707529973983764
ar_gcn_mlp,edi3,0.05,0.05,10,0.00425531914893617,0.00851063829787234,14.843048691749573
ar_gcn_mlp,edi3,0.05,0.1,10,0.00851063829787234,0.01702127659574468,14.445670366287231
ar_gcn_mlp,edi3,0.05,0.2,10,0.00425531914893617,0.00851063829787234,14.349810194969177
ar_gcn_mlp,edi3,0.05,0.25,10,0.00851063829787234,0.01042336060758799,13.571462202072144
ar_gcn_mlp,edi3,0.1,0.0,10,0.002127659574468085,0.006382978723404255,15.126787257194518
ar_gcn_mlp,edi3,0.1,0.05,10,0.002127659574468085,0.006382978723404255,15.219645118713379
ar_gcn_mlp,edi3,0.1,0.1,10,0.00851063829787234,0.01042336060758799,14.992594480514526
ar_gcn_mlp,edi3,0.1,0.2,10,0.010638297872340425,0.010638297872340425,14.683909058570862
ar_gcn_mlp,edi3,0.1,0.25,10,0.01276595744680851,0.014113296980235744,13.87899055480957
ar_gcn_mlp,edi3,0.2,0.0,10,0.01276595744680851,0.021697955376990572,16.298666381835936
ar_gcn_mlp,edi3,0.2,0.05,10,0.006382978723404255,0.009750161053097532,15.760330080986023
ar_gcn_mlp,edi3,0.2,0.1,10,0.00851063829787234,0.014113296980235744,15.359029293060303
ar_gcn_mlp,edi3,0.2,0.2,10,0.00425531914893617,0.01276595744680851,14.36672637462616
ar_gcn_mlp,edi3,0.2,0.25,10,0.02553191489361702,0.026574459567652756,14.28730046749115
ar_gcn_mlp,edi3,0.25,0.0,10,0.00851063829787234,0.014113296980235742,16.169619393348693
ar_gcn_mlp,edi3,0.25,0.05,10,0.010638297872340425,0.010638297872340425,15.357125163078308
ar_gcn_mlp,edi3,0.25,0.1,10,0.01702127659574468,0.01592194632669762,15.622553539276122
ar_gcn_mlp,edi3,0.25,0.2,10,0.014893617021276595,0.019148936170212766,14.810782527923584
ar_gcn_mlp,edi3,0.25,0.25,10,0.006382978723404255,0.009750161053097532,14.619605469703675
