model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_linear,edi3,0.0,0.0,10,0.00425531914893617,0.00851063829787234,4.530098700523377
ar_gcn_linear,edi3,0.0,0.05,10,0.03404255319148936,0.017021276595744678,4.196904420852661
ar_gcn_linear,edi3,0.0,0.1,10,0.042553191489361694,0.028545548648933487,4.153416776657105
ar_gcn_linear,edi3,0.0,0.2,10,0.034042553191489355,0.014113296980235742,4.471222400665283
ar_gcn_linear,edi3,0.0,0.25,10,0.02553191489361702,0.01854850614272627,4.233914566040039
ar_gcn_linear,edi3,0.05,0.0,10,0.027659574468085108,0.03162993350493299,4.639464497566223
ar_gcn_linear,edi3,0.05,0.05,10,0.014893617021276595,0.025264557631995567,4.281909489631653
ar_gcn_linear,edi3,0.05,0.1,10,0.02553191489361702,0.024812561254660852,4.217391490936279
ar_gcn_linear,edi3,0.05,0.2,10,0.034042553191489355,0.023692614309914983,4.162753105163574
ar_gcn_linear,edi3,0.05,0.25,10,0.02127659574468085,0.02127659574468085,4.594671893119812
ar_gcn_linear,edi3,0.1,0.0,10,0.038297872340425525,0.02291559492397661,4.317365956306458
ar_gcn_linear,edi3,0.1,0.05,10,0.02978723404255319,0.03038905714273553,4.657723116874695
ar_gcn_linear,edi3,0.1,0.1,10,0.034042553191489355,0.019500322106195064,4.540616035461426
ar_gcn_linear,edi3,0.1,0.2,10,0.021276595744680847,0.025174807587657937,4.220858550071716
ar_gcn_linear,edi3,0.1,0.25,10,0.02553191489361702,0.026574459567652756,4.266337943077088
ar_gcn_linear,edi3,0.2,0.0,10,0.02553191489361702,0.022915594923976615,4.791023588180542
ar_gcn_linear,edi3,0.2,0.05,10,0.02553191489361702,0.03127008182276397,4.404413652420044
ar_gcn_linear,edi3,0.2,0.1,10,0.042553191489361694,0.021276595744680847,4.4407744884490965
ar_gcn_linear,edi3,0.2,0.2,10,0.034042553191489355,0.021697955376990572,4.620677065849304
ar_gcn_linear,edi3,0.2,0.25,10,0.023404255319148935,0.020072300280971497,4.1198383331298825
ar_gcn_linear,edi3,0.25,0.0,10,0.040425531914893606,0.030759217648512683,4.422319746017456
ar_gcn_linear,edi3,0.25,0.05,10,0.038297872340425525,0.03127008182276397,4.5055969715118405
ar_gcn_linear,edi3,0.25,0.1,10,0.021276595744680847,0.019030365765955657,4.396270298957825
ar_gcn_linear,edi3,0.25,0.2,10,0.036170212765957444,0.028624732015050443,4.787690019607544
ar_gcn_linear,edi3,0.25,0.25,10,0.031914893617021274,0.01961605203679338,4.39308180809021
