model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_mlp,edi3,0.0,0.0,10,0.5212765957446808,0.04685684158626649,14.8141371011734
ar_gcn_mlp,edi3,0.0,0.05,10,0.09148936170212765,0.046663217445662354,14.810061502456666
ar_gcn_mlp,edi3,0.0,0.1,10,0.06808510638297872,0.037822103903470586,14.035175085067749
ar_gcn_mlp,edi3,0.0,0.2,10,0.05106382978723404,0.027247337180565313,13.533960938453674
ar_gcn_mlp,edi3,0.0,0.25,10,0.02978723404255319,0.027247337180565313,13.82581341266632
ar_gcn_mlp,edi3,0.05,0.0,10,0.10212765957446808,0.03900064421239013,14.702403593063355
ar_gcn_mlp,edi3,0.05,0.05,10,0.07446808510638298,0.04064887909477191,15.158101320266724
ar_gcn_mlp,edi3,0.05,0.1,10,0.06595744680851064,0.029250483159292594,14.97743363380432
ar_gcn_mlp,edi3,0.05,0.2,10,0.0425531914893617,0.028545548648933484,14.136454272270203
ar_gcn_mlp,edi3,0.05,0.25,10,0.038297872340425525,0.02822659396047149,13.608336663246154
ar_gcn_mlp,edi3,0.1,0.0,10,0.08085106382978723,0.03660563943422394,15.280054187774658
ar_gcn_mlp,edi3,0.1,0.05,10,0.07021276595744681,0.028624732015050447,14.897124552726746
ar_gcn_mlp,edi3,0.1,0.1,10,0.05744680851063829,0.02526455763199557,14.792759776115417
ar_gcn_mlp,edi3,0.1,0.2,10,0.038297872340425525,0.024812561254660852,14.158778762817382
ar_gcn_mlp,edi3,0.1,0.25,10,0.04468085106382978,0.024165567428937332,14.105905890464783
ar_gcn_mlp,edi3,0.2,0.0,10,0.03829787234042553,0.03900064421239013,15.838439750671387
ar_gcn_mlp,edi3,0.2,0.05,10,0.06382978723404256,0.026913001363135142,15.91382405757904
ar_gcn_mlp,edi3,0.2,0.1,10,0.06382978723404255,0.03560255432059896,15.191356825828553
ar_gcn_mlp,edi3,0.2,0.2,10,0.027659574468085108,0.019148936170212766,14.582031059265137
ar_gcn_mlp,edi3,0.2,0.25,10,0.031914893617021274,0.019616052036793376,14.106963157653809
ar_gcn_mlp,edi3,0.25,0.0,10,0.04893617021276596,0.02699697349031813,15.635901045799255
ar_gcn_mlp,edi3,0.25,0.05,10,0.04468085106382978,0.03357390178310532,15.943865418434143
ar_gcn_mlp,edi3,0.25,0.1,10,0.04893617021276596,0.030164780593101757,15.26505742073059
ar_gcn_mlp,edi3,0.25,0.2,10,0.038297872340425525,0.020846721215175983,14.98865966796875
ar_gcn_mlp,edi3,0.25,0.25,10,0.029787234042553186,0.019500322106195064,14.10096628665924
