model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_linear,edi3,0.0,0.0,10,0.33617021276595743,0.22452605886421992,11.982469201087952
ar_gcn_linear,edi3,0.0,0.05,10,0.15106382978723404,0.05336143065525299,11.94901134967804
ar_gcn_linear,edi3,0.0,0.1,10,0.08297872340425531,0.04985265750578715,11.21289029121399
ar_gcn_linear,edi3,0.0,0.2,10,0.06170212765957447,0.037400842194142435,13.615762877464295
ar_gcn_linear,edi3,0.0,0.25,10,0.05957446808510637,0.029787234042553193,12.34226896762848
ar_gcn_linear,edi3,0.05,0.0,10,0.11063829787234043,0.05194278985418597,12.04586865901947
ar_gcn_linear,edi3,0.05,0.05,10,0.12340425531914892,0.051942789854185975,11.10193953514099
ar_gcn_linear,edi3,0.05,0.1,10,0.09148936170212765,0.033030158928212816,10.843807768821716
ar_gcn_linear,edi3,0.05,0.2,10,0.07234042553191489,0.0394622063638115,9.719229221343994
ar_gcn_linear,edi3,0.05,0.25,10,0.038297872340425525,0.01592194632669762,9.756598281860352
ar_gcn_linear,edi3,0.1,0.0,10,0.10851063829787236,0.027659574468085105,13.427625966072082
ar_gcn_linear,edi3,0.1,0.05,10,0.1,0.03162993350493299,11.077513408660888
ar_gcn_linear,edi3,0.1,0.1,10,0.0553191489361702,0.03709701228545254,11.0641530752182
ar_gcn_linear,edi3,0.1,0.2,10,0.06595744680851064,0.027659574468085105,10.521499085426331
ar_gcn_linear,edi3,0.1,0.25,10,0.05744680851063829,0.02699697349031813,10.190983557701111
ar_gcn_linear,edi3,0.2,0.0,10,0.053191489361702114,0.019616052036793376,11.451272368431091
ar_gcn_linear,edi3,0.2,0.05,10,0.09574468085106382,0.04588055032520814,13.321243739128112
ar_gcn_linear,edi3,0.2,0.1,10,0.05957446808510638,0.036605639434223944,13.43111846446991
ar_gcn_linear,edi3,0.2,0.2,10,0.06382978723404256,0.036852144841891005,10.781645560264588
ar_gcn_linear,edi3,0.2,0.25,10,0.04893617021276595,0.025264557631995567,10.870143127441406
ar_gcn_linear,edi3,0.25,0.0,10,0.06170212765957447,0.032197331809407564,13.100835847854615
ar_gcn_linear,edi3,0.25,0.05,10,0.055319148936170216,0.019500322106195064,13.142041516304015
ar_gcn_linear,edi3,0.25,0.1,10,0.06808510638297871,0.03534733558688542,11.145007920265197
ar_gcn_linear,edi3,0.25,0.2,10,0.0553191489361702,0.04483256916107548,12.372576594352722
ar_gcn_linear,edi3,0.25,0.25,10,0.05106382978723404,0.023692614309914987,9.363104796409607
