model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_mlp,edi3,0.0,0.0,10,0.14468085106382977,0.057721957303193766,7.644872498512268
ar_gcn_mlp,edi3,0.0,0.05,10,0.027659574468085108,0.021382714087491254,7.766276383399964
ar_gcn_mlp,edi3,0.0,0.1,10,0.053191489361702114,0.025620413997430414,7.630834794044494
ar_gcn_mlp,edi3,0.0,0.2,10,0.038297872340425525,0.04014460056194299,7.15668637752533
ar_gcn_mlp,edi3,0.0,0.25,10,0.03617021276595745,0.030164780593101757,6.999558854103088
ar_gcn_mlp,edi3,0.05,0.0,10,0.04893617021276595,0.025264557631995567,7.1248949527740475
ar_gcn_mlp,edi3,0.05,0.05,10,0.04042553191489361,0.01767366779344271,7.523923420906067
ar_gcn_mlp,edi3,0.05,0.1,10,0.036170212765957444,0.019148936170212766,7.579722571372986
ar_gcn_mlp,edi3,0.05,0.2,10,0.0276595744680851,0.021382714087491254,7.596099781990051
ar_gcn_mlp,edi3,0.05,0.25,10,0.023404255319148935,0.022213418104065,8.286035633087158
ar_gcn_mlp,edi3,0.1,0.0,10,0.0276595744680851,0.023404255319148935,7.7844963550567625
ar_gcn_mlp,edi3,0.1,0.05,10,0.019148936170212766,0.032197331809407564,6.907042765617371
ar_gcn_mlp,edi3,0.1,0.1,10,0.019148936170212766,0.027659574468085105,7.175106406211853
ar_gcn_mlp,edi3,0.1,0.2,10,0.0276595744680851,0.01661755250192905,7.666741132736206
ar_gcn_mlp,edi3,0.1,0.25,10,0.02127659574468085,0.013456500681567571,7.257676291465759
ar_gcn_mlp,edi3,0.2,0.0,10,0.02127659574468085,0.013456500681567571,8.087014746665954
ar_gcn_mlp,edi3,0.2,0.05,10,0.03404255319148936,0.023692614309914983,7.820858788490296
ar_gcn_mlp,edi3,0.2,0.1,10,0.0276595744680851,0.019148936170212766,7.754813027381897
ar_gcn_mlp,edi3,0.2,0.2,10,0.019148936170212762,0.014893617021276595,7.997820544242859
ar_gcn_mlp,edi3,0.2,0.25,10,0.021276595744680847,0.019030365765955657,7.950911283493042
ar_gcn_mlp,edi3,0.25,0.0,10,0.023404255319148935,0.011457797461988306,8.236520171165466
ar_gcn_mlp,edi3,0.25,0.05,10,0.019148936170212766,0.01767366779344271,7.283613181114196
ar_gcn_mlp,edi3,0.25,0.1,10,0.0425531914893617,0.030089650263257342,7.504413795471192
ar_gcn_mlp,edi3,0.25,0.2,10,0.038297872340425525,0.02291559492397661,7.290595078468323
ar_gcn_mlp,edi3,0.25,0.25,10,0.014893617021276595,0.025264557631995567,7.602922368049621
