model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gcn_linear,edi3,0.0,0.0,10,0.45531914893617015,0.16622999986914563,15.07831974029541
ar_gcn_linear,edi3,0.0,0.05,10,0.125531914893617,0.037400842194142435,14.523586535453797
ar_gcn_linear,edi3,0.0,0.1,10,0.08936170212765956,0.049258880437405214,12.331495714187621
ar_gcn_linear,edi3,0.0,0.2,10,0.05957446808510638,0.022915594923976615,12.060902953147888
ar_gcn_linear,edi3,0.0,0.25,10,0.0425531914893617,0.040369502044702715,11.11628074645996
ar_gcn_linear,edi3,0.05,0.0,10,0.06808510638297871,0.03268572658667493,10.837698197364807
ar_gcn_linear,edi3,0.05,0.05,10,0.07872340425531915,0.03162993350493299,10.818191480636596
ar_gcn_linear,edi3,0.05,0.1,10,0.06808510638297874,0.034042553191489355,11.00034511089325
ar_gcn_linear,edi3,0.05,0.2,10,0.0723404255319149,0.0332351050038581,9.756434893608093
ar_gcn_linear,edi3,0.05,0.25,10,0.038297872340425525,0.03404255319148936,9.711845684051514
ar_gcn_linear,edi3,0.1,0.0,10,0.06808510638297872,0.04543437554055877,10.922089004516602
ar_gcn_linear,edi3,0.1,0.05,10,0.06808510638297872,0.042339890940707225,11.073298263549805
ar_gcn_linear,edi3,0.1,0.1,10,0.06382978723404256,0.04661468574512052,11.059935569763184
ar_gcn_linear,edi3,0.1,0.2,10,0.04680851063829787,0.02822659396047149,10.32942283153534
ar_gcn_linear,edi3,0.1,0.25,10,0.02978723404255319,0.021697955376990572,10.041933798789978
ar_gcn_linear,edi3,0.2,0.0,10,0.038297872340425525,0.02978723404255319,12.381018328666688
ar_gcn_linear,edi3,0.2,0.05,10,0.05957446808510638,0.036605639434223944,11.799895215034486
ar_gcn_linear,edi3,0.2,0.1,10,0.036170212765957444,0.033030158928212816,11.108873200416564
ar_gcn_linear,edi3,0.2,0.2,10,0.040425531914893606,0.022213418104065,10.774779009819031
ar_gcn_linear,edi3,0.2,0.25,10,0.05106382978723404,0.027247337180565313,10.821850681304932
ar_gcn_linear,edi3,0.25,0.0,10,0.04468085106382978,0.03740084219414244,12.080832171440125
ar_gcn_linear,edi3,0.25,0.05,10,0.03829787234042553,0.034042553191489355,11.2555251121521
ar_gcn_linear,edi3,0.25,0.1,10,0.03404255319148936,0.02553191489361702,11.809069943428039
ar_gcn_linear,edi3,0.25,0.2,10,0.04468085106382978,0.032197331809407564,11.836784839630127
ar_gcn_linear,edi3,0.25,0.25,10,0.038297872340425525,0.02084672121517598,12.681863021850585
