model,data,p_add,p_rm,num_tests,avg_acc,std_dev,avg_time
ar_gine_mlp,edi3,0.0,0.0,10,0.0276595744680851,0.026996973490318127,0.20260465145111084
ar_gine_mlp,edi3,0.0,0.05,10,0.0276595744680851,0.023404255319148932,0.23778915405273438
ar_gine_mlp,edi3,0.0,0.1,10,0.02978723404255319,0.019500322106195064,0.25556871891021726
ar_gine_mlp,edi3,0.0,0.2,10,0.040425531914893606,0.029250483159292594,0.2514242172241211
ar_gine_mlp,edi3,0.0,0.25,10,0.03829787234042553,0.024812561254660852,0.2270423650741577
ar_gine_mlp,edi3,0.05,0.0,10,0.0276595744680851,0.013623668590282656,0.2767878293991089
ar_gine_mlp,edi3,0.05,0.05,10,0.021276595744680847,0.02127659574468085,0.3926432132720947
ar_gine_mlp,edi3,0.05,0.1,10,0.04042553191489361,0.030759217648512683,0.22766919136047364
ar_gine_mlp,edi3,0.05,0.2,10,0.02978723404255319,0.019500322106195064,0.22067935466766359
ar_gine_mlp,edi3,0.05,0.25,10,0.02553191489361702,0.026574459567652756,0.2024013042449951
ar_gine_mlp,edi3,0.1,0.0,10,0.040425531914893606,0.030759217648512683,0.1948340892791748
ar_gine_mlp,edi3,0.1,0.05,10,0.027659574468085108,0.02699697349031813,0.20104703903198243
ar_gine_mlp,edi3,0.1,0.1,10,0.03829787234042553,0.026574459567652756,0.19467518329620362
ar_gine_mlp,edi3,0.1,0.2,10,0.027659574468085108,0.03162993350493299,0.20041463375091553
ar_gine_mlp,edi3,0.1,0.25,10,0.027659574468085108,0.021382714087491258,0.21991844177246095
ar_gine_mlp,edi3,0.2,0.0,10,0.02127659574468085,0.016480780196627305,0.20609431266784667
ar_gine_mlp,edi3,0.2,0.05,10,0.0425531914893617,0.021276595744680847,0.2487544059753418
ar_gine_mlp,edi3,0.2,0.1,10,0.04042553191489361,0.022213418104065,0.2729780673980713
ar_gine_mlp,edi3,0.2,0.2,10,0.021276595744680847,0.021276595744680847,0.25402145385742186
ar_gine_mlp,edi3,0.2,0.25,10,0.019148936170212762,0.014893617021276595,0.2661104440689087
ar_gine_mlp,edi3,0.25,0.0,10,0.04468085106382978,0.01767366779344271,0.2088754653930664
ar_gine_mlp,edi3,0.25,0.05,10,0.034042553191489355,0.02553191489361702,0.2562581539154053
ar_gine_mlp,edi3,0.25,0.1,10,0.03404255319148936,0.017021276595744678,0.2469937801361084
ar_gine_mlp,edi3,0.25,0.2,10,0.03617021276595745,0.023404255319148935,0.19716932773590087
ar_gine_mlp,edi3,0.25,0.25,10,0.036170212765957444,0.021382714087491258,0.1976238965988159
