model,source,target,num_experiments,avg_acc,std_acc,avg_conf_score,std_conf_score,avg_time
pale_h1-euclidean,age1,age4,10,0.1434782608695652,0.024207671142739227,0.00865562664050805,0.00042946798772261756,16.675542783737182
